K1_eta1_sigma_k,N,N_over_sample_expression,T,checker_absolute_difference,d,eta1,eta2,exact_rip_delta,factor,factor_value,final_normalized_stacked_distance_squared,final_stacked_distance_squared,initial_normalized_stacked_distance_squared,initial_stacked_distance_squared,k,kappa,permuted_task_control,realized_condition_number,realized_sigma_k_M_star,sample_expression_without_hidden_constants,seed,sigma,sigma_1_M_star,sigma_k,sigma_squared,success
80.0,4096,9.999999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.011813675558888482,0.04725470223555395,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,True
80.0,4096,9.999999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.010858446936959133,0.04343378774783653,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,True
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.4141522914231055,3.313218331384844,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.4196890310398428,3.357512248318743,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.4790284815336402,3.8322278522691215,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,4.440892098500626e-16,128,0.05,0.2,0.0,sigma_k,1.0,0.40967698174852546,3.2774158539882046,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.37915438299763665,3.0332350639810928,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.19428794506063654,1.5543035604850923,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.19233370992136906,1.538669679370953,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.22155657230043324,1.772452578403466,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.197131195896845,1.5770495671747604,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,2.220446049250313e-16,128,0.05,0.2,0.0,sigma_k,1.0,0.17685541302283167,1.4148433041826531,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.09507048023079476,0.7605638418463581,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,1.1102230246251565e-16,128,0.05,0.2,0.0,sigma_k,1.0,0.09302699660314236,0.744215972825139,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.10542023283257787,0.843361862660623,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.0964091997857386,0.771273598285909,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.08659932292699506,0.6927945834159603,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,sigma_k,1.0,0.04722021525248804,0.3777617220199043,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.04596260521690072,0.36770084173520584,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,sigma_k,1.0,0.051141990101396875,0.409135920811175,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,sigma_k,1.0,0.04765161687772686,0.38121293502181497,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.04313795692396711,0.3451036553917368,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.023577558521187023,0.18862046816949618,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.022891941928704817,0.18313553542963856,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.025118507634012622,0.20094806107210098,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.023690984957363853,0.18952787965891088,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.02162407930563606,0.17299263444508844,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.011793504106522947,0.09434803285218357,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.011437083340815094,0.09149666672652076,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.012425868725262884,0.09940694980210307,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.011813675558888485,0.09450940447110791,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.010858446936959126,0.08686757549567299,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,sigma_k,1.0,0.0059020533348733036,0.04721642667898643,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,sigma_k,1.0,0.0057207133857177265,0.04576570708574182,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.006172394880539894,0.04937915904431915,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.005899664166738492,0.04719731333390795,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.005452257326273767,0.04361805861019013,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.0029537595572013534,0.023630076457610828,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.00286242121261334,0.022899369700906724,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.0030735072537072207,0.024588058029657765,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.0029483416794926784,0.023586733435941434,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,39.99999999999999,32,0.0,128,0.05,0.2,0.0,sigma_k,1.0,0.002735929635939015,0.021887437087512118,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,32,1.2499999999999998,32,2.220446049250313e-16,128,0.025,0.1,0.0,sigma_k,2.0,0.09507048023079473,1.5211276836927157,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,False
80.0,32,1.2499999999999998,32,2.220446049250313e-16,128,0.025,0.1,0.0,sigma_k,2.0,0.09302699660314238,1.4884319456502788,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,False
80.0,32,1.2499999999999998,32,2.220446049250313e-16,128,0.025,0.1,0.0,sigma_k,2.0,0.10542023283257781,1.686723725321245,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,False
80.0,32,1.2499999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.09640919978573857,1.5425471965718178,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,False
80.0,32,1.2499999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.08659932292699497,1.3855891668319196,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,False
80.0,64,2.4999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.04722021525248802,0.7555234440398083,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,False
80.0,64,2.4999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.045962605216900716,0.7354016834704118,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,False
80.0,64,2.4999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.05114199010139688,0.8182718416223501,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,False
80.0,64,2.4999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.04765161687772686,0.76242587004363,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,False
80.0,64,2.4999999999999996,32,1.1102230246251565e-16,128,0.025,0.1,0.0,sigma_k,2.0,0.043137956923967116,0.6902073107834739,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,False
80.0,128,4.999999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.02357755852118703,0.37724093633899247,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,False
80.0,128,4.999999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.02289194192870481,0.3662710708592771,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,False
80.0,128,4.999999999999999,32,5.551115123125783e-17,128,0.025,0.1,0.0,sigma_k,2.0,0.025118507634012646,0.40189612214420234,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,False
80.0,128,4.999999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.02369098495736383,0.37905575931782143,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,False
80.0,128,4.999999999999999,32,5.551115123125783e-17,128,0.025,0.1,0.0,sigma_k,2.0,0.02162407930563604,0.34598526889017667,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,False
80.0,256,9.999999999999998,32,2.7755575615628914e-17,128,0.025,0.1,0.0,sigma_k,2.0,0.011793504106522947,0.18869606570436714,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,True
80.0,256,9.999999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.011437083340815075,0.18299333345304128,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,True
80.0,256,9.999999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.012425868725262884,0.19881389960420615,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,True
80.0,256,9.999999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.01181367555888848,0.18901880894221576,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,True
80.0,256,9.999999999999998,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.010858446936959122,0.17373515099134595,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,True
80.0,512,19.999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0059020533348733036,0.09443285335797286,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,True
80.0,512,19.999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.005720713385717743,0.09153141417148393,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,True
80.0,512,19.999999999999996,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.006172394880539882,0.09875831808863811,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,True
80.0,512,19.999999999999996,32,1.3877787807814457e-17,128,0.025,0.1,0.0,sigma_k,2.0,0.005899664166738498,0.094394626667816,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,True
80.0,512,19.999999999999996,32,1.3877787807814457e-17,128,0.025,0.1,0.0,sigma_k,2.0,0.005452257326273762,0.08723611722038019,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,True
80.0,1024,39.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0029537595572013517,0.04726015291522163,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,True
80.0,1024,39.99999999999999,32,6.938893903907228e-18,128,0.025,0.1,0.0,sigma_k,2.0,0.002862421212613335,0.04579873940181338,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,True
80.0,1024,39.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0030735072537072103,0.049176116059315364,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,True
80.0,1024,39.99999999999999,32,6.938893903907228e-18,128,0.025,0.1,0.0,sigma_k,2.0,0.002948341679492685,0.04717346687188298,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,True
80.0,1024,39.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0027359296359390183,0.04377487417502429,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,True
80.0,2048,79.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0014780553612526734,0.023648885780042775,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,True
80.0,2048,79.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0014322629130474349,0.02291620660875897,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,True
80.0,2048,79.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0015326767066784377,0.024522827306855004,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,True
80.0,2048,79.99999999999999,32,3.469446951953614e-18,128,0.025,0.1,0.0,sigma_k,2.0,0.0014739115305482588,0.02358258448877215,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,True
80.0,2048,79.99999999999999,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0013718475318934137,0.02194956051029462,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,True
80.0,4096,159.99999999999997,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0007394951313524278,0.011831922101638845,0.9979090078557183,15.966544125691494,4,1.0,False,1.0,2.0,25.600000000000005,8601,0.4,2.0,2.0,0.16000000000000003,True
80.0,4096,159.99999999999997,32,1.734723475976807e-18,128,0.025,0.1,0.0,sigma_k,2.0,0.0007165842478578153,0.01146534796572505,0.9986742124440009,15.978787399104021,4,1.0,False,1.0,2.0,25.600000000000005,8602,0.4,2.0,2.0,0.16000000000000003,True
80.0,4096,159.99999999999997,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0007649995465557944,0.01223999274489271,0.9980629760921806,15.96900761747489,4,1.0,False,1.0,2.0,25.600000000000005,8603,0.4,2.0,2.0,0.16000000000000003,True
80.0,4096,159.99999999999997,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.0007369322853076142,0.011790916564921832,0.9977594173780959,15.964150678049542,4,1.0,False,1.0,2.0,25.600000000000005,8604,0.4,2.0,2.0,0.16000000000000003,True
80.0,4096,159.99999999999997,32,0.0,128,0.025,0.1,0.0,sigma_k,2.0,0.000687401921913505,0.01099843075061608,0.9978008570062532,15.964813712100051,4,1.0,False,1.0,2.0,25.600000000000005,8605,0.4,2.0,2.0,0.16000000000000003,True
